date,spread_vs_net,spread_vs_net_lag_1d,spread_vs_net_rolling_mean_7d,spread_vs_net_rolling_std_7d,aave_rate_change_1d,compound_net_change_1d,tvl_ratio,aave_tvl_change_pct_1d,days_since_spike,day_of_week
2024-11-20,1.2707799999999998,6.8357399999999995,-1.8113285714285716,4.544336837810434,-8.61035,-3.04539,3.4577578344050672,0.3350074924576105,1.0,2
2024-11-21,0.23653000000000013,1.2707799999999998,-1.0567342857142858,4.352262151616699,10.97999,12.01424,3.8888588102070156,-0.296578614123971,0.0,3
2024-11-22,-7.62503,0.23653000000000013,-1.6705442857142858,4.983272037697241,-11.05311,-3.1915499999999994,5.344935691023941,0.5676179268534152,0.0,4
2024-11-23,-5.4102,-7.62503,-1.75189,5.047875984193746,4.13221,1.9173799999999996,4.3935171532374895,-0.24293240106312797,0.0,5
2024-11-24,-0.0333900000000007,-5.4102,-0.8980300000000001,4.701081844873579,-0.44398999999999944,-5.820799999999998,3.520778593849884,0.007457369141470327,1.0,6
2024-11-25,2.7827800000000007,-0.0333900000000007,-0.27754142857142866,4.882200508757733,4.9595,2.143329999999999,3.3390556107134257,-0.11588642858376341,0.0,0
2024-11-26,1.1020500000000002,2.7827800000000007,-1.09664,3.864870273502072,-2.1623,-0.4815699999999996,3.5022711246640883,0.059032277857901994,0.0,1
2024-11-27,-2.6529800000000003,1.1020500000000002,-1.6571771428571427,3.747030755712731,-2.9049400000000007,0.8500899999999998,3.9598268966134063,0.10057859602892072,0.0,2
2024-11-28,-0.5308399999999995,-2.6529800000000003,-1.7668014285714284,3.6932330717562714,1.1990299999999996,-0.9231100000000012,3.7385367011686084,-0.02288576945330678,0.0,3
2024-11-29,-5.99128,-0.5308399999999995,-1.5334085714285715,3.291045800321573,0.13579000000000008,5.59623,4.797027871661673,0.0449772606928982,0.0,4
2024-11-30,1.31339,-5.99128,-0.5728957142857142,2.9326481333251038,0.8518500000000007,-6.452819999999999,3.5338247081917964,-0.035204325717191676,0.0,5
2024-12-01,2.0577300000000003,1.31339,-0.27416428571428547,3.098574737180824,-0.3828800000000001,-1.1272200000000003,3.3779737057055894,-0.0019936730234213496,1.0,6
2024-12-02,27.497909999999997,2.0577300000000003,3.2565685714285713,11.047531191908032,31.62874,6.188560000000002,1.456698305527512,-0.656420302150462,0.0,0
2024-12-03,4.080209999999999,27.497909999999997,3.6820200000000005,11.008005004834736,-27.21722,-3.799520000000001,3.4370957236023925,1.7092088074762506,0.0,1
2024-12-04,-1.632390000000001,4.080209999999999,3.8278185714285717,10.916493432744215,-5.2392900000000004,0.4733099999999997,3.95774404511824,0.13400696346435947,0.0,2
2024-12-05,14.88245,-1.632390000000001,6.029717142857143,11.43304744625671,20.50186,3.9870199999999993,2.671470253546052,-0.41656249569141,0.0,3
2024-12-06,-6.294760000000002,14.88245,5.986362857142857,11.486678159413934,-18.65694,2.520270000000002,5.107611253675229,0.7223856322638298,0.0,4
2024-12-07,1.6948999999999996,-6.294760000000002,6.040864285714285,11.461688619908,-6.25606,-14.245720000000002,3.4715877506579003,0.20679352826083996,1.0,5
2024-12-08,6.463740000000001,1.6948999999999996,6.670294285714285,11.326679613312479,15.282610000000002,10.513770000000001,3.5825663589673034,-0.3160818648052136,0.0,6
2024-12-09,3.9853199999999998,6.463740000000001,3.311352857142857,6.635813493269465,-6.4964400000000015,-4.01802,3.5811903437301496,0.17794838001372248,0.0,0
2024-12-10,-8.267459999999998,3.9853199999999998,1.5474,7.915187746813082,-5.9467,6.306079999999998,5.239826801144161,0.14337930316053882,0.0,1
2024-12-11,0.2337699999999998,-8.267459999999998,1.8139942857142857,7.8211064236927825,7.65049,-0.8507399999999983,4.250680972551481,-0.15953409472978342,0.0,2
2024-12-12,-3.38771,0.2337699999999998,-0.7960285714285715,5.409958281732022,-4.45791,-0.83643,4.613966461725615,0.12195153585147622,0.0,3
2024-12-13,0.876809999999999,-3.38771,0.22848142857142864,4.8445998810064355,1.9194700000000005,-2.3450499999999987,3.97916223562804,-0.03921301715948389,0.0,4
2024-12-14,1.9662199999999999,0.876809999999999,0.2672414285714287,4.859350498353413,-1.4750599999999991,-2.56447,3.7640475345673527,0.039748155377578254,0.0,5
